service,city,state,company_name,phone,address,website,description,services_offered,pricing,google_rating,google_reviews_count,source_url,collected_date,actual_website,cost_range,years_in_business,license_number,insured,bbb_accredited,bbb_rating,service_area,business_hours,email,logo_url
snow removal,Derry,NH,"Kershaw Landscape, Inc.",(603) 434-5958,"185 Rockingham Road, Derry, NH03038",https://www.bbb.org/us/nh/derry/profile/landscape-contractors/kershaw-landscape-inc-0051-92009761,"Kershaw Landscaping provides a complete list of landscape services, specializing in hardscapes, lawn installation, excavation, parking lot maintenance, and snow and ice management.","Landscape Contractors, Landscape Maintenance, Tree Pruning, Tree Removal, Outdoor Kitchens, Excavating Contractors, Walkway Designs, Hardscaping, Patio Contractor, Property Maintenance, Fertilizer & Mulch, Landscape Lighting, Snow Removal Services, Stump Removal, Retaining Wall Contractors, Granite Installation.",,4.5,50,https://www.bbb.org/us/nh/derry/category/snow-removal-services,2026-06-05,https://www.kershawlandscape.com/,,12,514,,yes,A+,,,primary,https://img.logo.dev/kershawlandscape.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal,Derry,NH,Integrity Outdoor Service LLC,(603) 682-3023,"Manchester, NH03109",https://www.bbb.org/us/nh/manchester/profile/landscape-contractors/integrity-outdoor-service-llc-0051-92068809,"Integrity Outdoor Service LLC offers services in landscape design and maintenance, irrigation and sprinklers, hardscapes, and winter services such as plowing and shoveling.","Fall Clean-up, Fertilizer Programs, Firepits, Hardscapes, Ice Management, Irrigation, Landscaping, Lawn Care, Lawn Mowing, Outdoor Kitchens, Patios, Property Management, Retaining Walls, Snow Management, Snow Removal, Spring Clean-up, Sprinklers, Walkways",,4.5,20,https://www.bbb.org/us/nh/derry/category/snow-removal-services,2026-06-05,https://www.integrityoutdoorservicellc.com/,,2,,,yes,A+,,,,https://img.logo.dev/integrityoutdoorservicellc.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal,Derry,NH,"Nassar Landscape & Irrigation, Inc.",(603) 893-5021,"354 No. Broadway, Salem, NH03079",https://www.bbb.org/us/nh/salem/profile/landscape-contractors/nassar-landscape-irrigation-inc-0051-16000435,"This company offers landscaping, irrigation, and snow removal services.","Bark Mulch, Fall Cleanup, Hardscaping, Hydroseeding, Irrigation, Irrigation Maintenance, Landscape Design, Landscaping, Lawn Care, Property Maintenance, Snow Removal, Sod Installation, Sprinkler Installation, Winter Cleanup",,4.5,5,https://www.bbb.org/us/nh/derry/category/snow-removal-services,2026-06-05,https://www.nassarlandscaping.com/,,41,,,yes,A+,,,,https://img.logo.dev/nassarlandscaping.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal,Derry,NH,Jason's AAA Landscaping,(603) 759-4591,"9 Cheney Dr, Hudson, NH03051-3904",https://www.bbb.org/us/nh/hudson/profile/landscape-contractors/jasons-aaa-landscaping-0051-92021895,"Jason's AAA Landscaping offers landscaping design & construction, as well as year-round property maintenance.","Landscaping design & construction, year-round property maintenance, tree services, snow removal services, hardscaping.",,4.5,8,https://www.bbb.org/us/nh/derry/category/snow-removal-services,2026-06-05,https://www.jasonsaaalandscaping.com,,20,,,yes,A+,,,primary,https://img.logo.dev/jasonsaaalandscaping.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal,Derry,NH,Stone Landscaping,(603) 793-0481,"Atkinson, NH03811",https://www.bbb.org/us/nh/atkinson/profile/landscape-contractors/stone-landscaping-0051-92071245,"Stone Landscaping LLC provides a variety of services including landscape contracting, hardscaping, and snow removal services.","Landscape Contractors, Hardscaping, Snow Removal Services, Ice Management, Landscape Lighting, Landscaping, Lawn Care, Patios, Planting, Snow Removal, Walkways",,4.5,6,https://www.bbb.org/us/nh/derry/category/snow-removal-services,2026-06-05,https://www.stonelandscapingnh.com/,,5,,,yes,A+,,,,https://img.logo.dev/stonelandscapingnh.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal,Derry,NH,Bar-Bel Industries,(603) 340-5996,"Danville, NH03819",https://www.bbb.org/us/nh/danville/profile/landscape-contractors/bar-bel-industries-0051-92071804,"Bar-Bel Industries offers exterior construction services including high-end patio design and installation, decorative concrete finishes, concrete flooring, site excavation, and drainage solutions.","Hardscapes, Landscapes, Maintenance, Junk Removal, Commercial Snow Plowing, Salting, Residential Salting, Foundation Crack Repair and Sealing, Sump Pump Installation, Concrete Floor Refinishing, French Drain Installation, Concrete, Garage and Basement Floors, Foundations, Monolithic Slabs, Saw Cutting, Decorative Work, Patio restoration, Patio Leveling, Re Jointing, Washing, Sealing",,4.5,5,https://www.bbb.org/us/nh/derry/category/snow-removal-services,2026-06-05,https://barbelindustries.com/,,4,,,yes,A+,,,,https://img.logo.dev/barbelindustries.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal,Derry,NH,"Immaculate Power Sweeping, LLC",(603) 598-2608,"1401 Mammoth Rd, Pelham, NH03076-2196",https://www.bbb.org/us/nh/pelham/profile/power-sweeper/immaculate-power-sweeping-llc-0051-5006351,"Immaculate Power Sweeping does shopping center maintenance, street sweeping, litter control sweeping, landscaping and snowplowing.","Shopping center maintenance, street sweeping, litter control sweeping, landscaping, snowplowing.",,4.5,3,https://www.bbb.org/us/nh/derry/category/snow-removal-services,2026-06-05,https://www.immaculatesweeping.com/,,34,,,yes,NR,,,,https://img.logo.dev/immaculatesweeping.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal,Derry,NH,SNH Landscaping & Snow Services,,Serving Nashua and the Surrounding Area,https://www.yelp.com/biz/snh-landscaping-and-snow-services-nashua-2?override_cta=Get+pricing+%26+availability,"SNH Landscaping LLC provides reliable outdoor property services for residential and commercial customers across Southern New Hampshire. We specialize in mowing, cleanups, mulching, loaming, seeding, brush clearing, tree work, and hardscape installation. From routine property maintenance to full outdoor transformations, we deliver quality workmanship.","Landscaping, Snow Removal, Tree Services, Construction or installation, Gardening, Disease management - shrubs, Insect management - shrubs, Mulching, Loaming, Seeding, Brush clearing, Hardscape installation.",,4,1,https://www.yelp.com/search?cflt=snowremoval&find_loc=Derry%2C+NH+03038,2026-06-05,https://www.yelp.com/biz/snh-landscaping-and-snow-services-nashua-2,,,,,,,"Southern New Hampshire, specifically the Nashua area",Mon-Sun: 9:00 AM - 10:00 PM,,
snow removal,Derry,NH,Lunch Pail Services,,Serving Amesbury and the Surrounding Area,https://www.yelp.com/biz/lunch-pail-services-amesbury-2?override_cta=Get+pricing+%26+availability,"Lunch Pail Services offers flexible property maintenance services for residential and commercial property owners in need of a trusted partner to handle the year-round upkeep. Services include house cleaning, snow removal, interior cleaning, seasonal services, pressure washing, gutter cleaning, landscaping, and lawn care.","House cleaning, snow removal, interior cleaning, seasonal services, pressure washing, gutter cleaning, landscaping, lawn care.",,4.5,2,https://www.yelp.com/search?cflt=snowremoval&find_loc=Derry%2C+NH+03038,2026-06-05,https://www.yelp.com/biz/lunch-pail-services-amesbury-2,,,,,,,Amesbury Area,"Mon-Fri: 7:00 AM - 6:00 PM, Sat-Sun: 9:00 AM - 4:00 PM",,
snow removal,Derry,NH,TJ's Landscaping & Property Maintenance,,Serving Methuen and the Surrounding Area,https://www.yelp.com/biz/tjs-landscaping-and-property-maintenance-methuen?override_cta=Get+pricing+%26+availability,"Established in 1995, TJ's Landscaping & Property Maintenance provides quality landscaping and property maintenance services.","Construction, installation, disease management (shrubs), earthmoving, regrading, gardening, greenscape construction, and more.",,4,14,https://www.yelp.com/search?cflt=snowremoval&find_loc=Derry%2C+NH+03038,2026-06-05,https://www.yelp.com/biz/tjs-landscaping-and-property-maintenance-methuen,,,,,,,Serving the Methuen area,Monday to Friday: 8:00 AM - 5:00 PM; Saturday and Sunday: Closed,,
snow removal,Pelham,NH,First-Rate Snow Management,,"Pelham, NH",https://www.homeadvisor.com/rated.FirstRateSnowManagement.106049493.html,Our Snow & Ice prevention Services Keep Properties Safe & Functional So You Can Do Business As Usual. Please give us a call to set up your winter snow removal and get on our schedule.,Commercial Snow Removal,,5,4,https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html,2026-06-05,https://www.homeadvisor.com/rated.FirstRateSnowManagement.106049493.html,,11 years,,,,,,,,
snow removal,Pelham,NH,"American Elm Excavation & Construction, LLC",Not provided,"Pelham, NH",https://www.homeadvisor.com/rated.americanelmexcavation.122094110.html,"American Elm Excavation & Construction, LLC is committed to excellence in every aspect of our business. We uphold a standard of integrity bound by fairness, honesty, and personal responsibility. Our distinction is the quality of service we bring to our customers. Accurate knowledge of our trade combined with ability is what makes us true professionals. Above all, we are watchful of our customers' interests, and make their concerns the basis of our business.",Additions and Remodels,,5,5,https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html,2026-06-05,https://www.homeadvisor.com/rated.americanelmexcavation.122094110.html,,,,No,,,,,,
snow removal,Pelham,NH,"C&J Landscaping, LLC",,"Pelham, NH",https://www.homeadvisor.com/rated.CJLandscaping.144534250.html,We are a locally owned and operated company that values honesty and integrity in all aspects of our business. Our major focus is on the quality our work and producing outstanding results. We are committed to creating a level of value unmatched by any of our competitors. We look forward to building lasting relationships with our clients and guarantee your satisfaction!,"Lawn Care Maintenance and Mowing, Sod Installation, Brick and Stone Patios, Walks, and Steps - Install, Snow Removal, Lawn & Yard Waste Clean Up, Shrub Trimming or Removal Service, Landscape - Install Landscaping for Yard or Garden",,5,8,https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html,2026-06-05,https://www.homeadvisor.com/rated.CJLandscaping.144534250.html,"$300 - $1,200",,,No information available,,,,,,
snow removal,Pelham,NH,"Simoneau Excavation, LLC",,"Pelham, NH",https://www.homeadvisor.com/rated.SimoneauExcavationLLC.84230840.html,We are a family owned and operated company that values honesty and integrity and treats your home as if it were our own. We offer over years of industry experience and a variety of home improvement services that are customizable to each individual project. We specialize in excavation work and pride ourselves on the quality of our work as well as our commitment to outstanding results. We look forward to building lasting relationships and guarantee your satisfaction!,"Excavation Major Grading or Resloping, Gravel or Loose Fill Paving Install, Spread or Scrape, Demolition, Building Site Preparation and Clearing.",,5,8,https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html,2026-06-05,https://www.homeadvisor.com/rated.SimoneauExcavationLLC.84230840.html,"$1,850",7 years,,Yes,,,,,,
snow removal,Pelham,NH,Handy Holguins,Not provided,"Pelham, NH",https://www.homeadvisor.com/rated.HolguinMasonry.130609301.html,"We pride our company on reliability, great communication, integrity, and quality work. We are experts in our trade and will do our best to keep you as educated as we can on your particular task or project. We look forward to earning your business!","Handyman for Multiple Small Projects, Exterior Surfaces - Powerwashing, Deck or Porch - Repair, holiday lighting removal/addition, door or window screens installation/repair, snow removal, mailbox repair, chimney masonry, painting, carpentry, and faucet repair.",,4.5,19,https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html,2026-06-05,https://www.homeadvisor.com/rated.HolguinMasonry.130609301.html,Typical projects range from $150 to $400.,12 years,,No,,,,,,
snow removal,Pelham,NH,JR Carpentry,351-220-6553,"Pelham, NH",https://www.homeadvisor.com/rated.JRCarpentery.107415767.html,"We are a locally owned and operated company with over 10 years of industry experience. We value honesty and integrity, and stand behind our work. We specialize in cabinetry installation, custom closets, interior trim and decorative molding installation, built-in furniture, and a variety of related projects. We pride ourselves on the quality of our work as well as our commitment to outstanding results. We look forward to building long-term relationships with our clients and guarantee your satisfaction!","Carpentry, Decks, Porches, Demo, Handyman, and more.",,4.4,69,https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html,2026-06-05,https://www.homeadvisor.com/rated.JRCarpentery.107415767.html,"$500 - $11,000 (varies by project)",10 years,,Yes,,,,,,
snow removal,Pelham,NH,Dracut Landscaping,Not provided,"Pelham, NH",https://www.homeadvisor.com/rated.DracutLandscaping.122693803.html,We offer only the best in quality workmanship and professional courtesy. We specialize in all phases of commercial and residential landscaping. We are committed to quality work and outstanding results and are strongly involved in local community activities. We look forward to working with you!,"Handyman for Multiple Small Projects, Deck or Porch - Repair, Doors Repair, Lawn Care, Landscaping Services",,4.1,9,https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html,2026-06-05,https://www.homeadvisor.com/rated.DracutLandscaping.122693803.html,Not provided,36 years,,,,,,,,
snow removal,Pelham,NH,Ace's Excavation and Trucking,,"Pelham, NH",https://www.homeadvisor.com/rated.AcesHomesServicesLLC.111732832.html,"Our team is passionate & professional and committed to providing the absolute best experience for our clients. Our obsession over cost, schedule, safety, and quality ensures that projects are completed on time, within budget, and with impeccable attention to detail. From beginning to end of every project, our goal is to bring every aspect and detail of our client's concept to reality. We believe that strong communication, integrity, organization and honesty are the principles that have given us such a trusted reputation in a competitive industry.","Post Construction Clean up, Excavation Major Grading or Resloping, Landscape Minor Grading or Resloping Service, +4 more",,5,2,https://www.homeadvisor.com/c.Snow-Removal-Service.Pelham.NH.-12067.html,2026-06-05,https://www.homeadvisor.com/rated.AcesHomesServicesLLC.111732832.html,,5,,Yes,,,,,,
snow removal,Pelham,NH,Snowsurance,+1-555-123-4567,Serving Watertown and the Surrounding Area,https://www.yelp.com/biz/snowsurance-watertown?override_cta=Get+pricing+%26+availability,"Snowsurance specializes in snow removal for homes in Greater Boston. With comprehensive coverage for your driveway, sidewalks, walkways, and steps, along with 24/7 service, premier customer support, and storm alerts, we handle winter weather so you don’t have to.","Snow removal, residential snow removal",,3.5,15,https://www.yelp.com/search?cflt=snowremoval&find_loc=Pelham%2C+NH+03076,2026-06-05,https://www.snowsurance.com,,,,,,,Watertown Area,Open 24 hours,info@snowsurance.com,https://img.logo.dev/snowsurance.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal,Pelham,NH,Briffett's landscaping & Snow removal,(603) 508-9451,"Pelham, NH 03076",https://www.yelp.com/biz/briffetts-landscaping-and-snow-removal-pelham?override_cta=Get+pricing+%26+availability,Specializing in brick paver installations.,"Landscaping, Snow removal, Construction or installation, Landscaping building construction.",,4.2,5,https://www.yelp.com/search?cflt=snowremoval&find_loc=Pelham%2C+NH+03076,2026-06-05,https://www.yelp.com/biz/briffetts-landscaping-and-snow-removal-pelham,,,,,,,"Pelham, NH","Mon-Fri: 7:00 AM - 6:00 PM, Sat-Sun: Closed",,
snow removal,Pelham,NH,MacNeill Landscaping,not provided,Serving Dracut and the Surrounding Area,https://www.yelp.com/biz/macneill-landscaping-dracut?override_cta=Get+pricing+%26+availability,Here at MacNeill Landscaping it's our job to help give you a yard that you will love! With our expertise and quality work we guarantee you will be satisfied. We offer year round maintenance for Residential and Commercial properties. Fully Insured.,"Construction or installation, Disease management - shrubs, Earthmoving or regrading, Gardening, Greenscape construction, and more.",,5,1,https://www.yelp.com/search?cflt=snowremoval&find_loc=Pelham%2C+NH+03076,2026-06-05,https://www.yelp.com/biz/macneill-landscaping-dracut,,,,,,,Dracut Area,"Mon-Fri 8:00 AM - 6:00 PM, Sat 8:00 AM - 6:00 PM, Sun 8:00 AM - 1:00 PM",not provided,
snow removal,Pelham,NH,Daignault Property Service,,Serving Nashua and the Surrounding Area,https://www.yelp.com/biz/daignault-property-service-nashua?override_cta=Get+pricing+%26+availability,Highly respected full service Landscaping company serving residential and commercial customers in Nashua and surrounding areas.,"Landscaping, Snow Removal, Irrigation, Disease management - shrubs, Earthmoving or regrading, Gardening, Insect management - shrubs, Landscape design.",,5,1,https://www.yelp.com/search?cflt=snowremoval&find_loc=Pelham%2C+NH+03076,2026-06-05,https://www.yelp.com/biz/daignault-property-service-nashua,,,,,,,Nashua and surrounding areas,Mon-Sat: 7:00 AM - 5:00 PM; Sun: Closed,,
snow removal,Salem,NH,TJ's Landscaping & Property Maintenance,N/A,"Methuen, MA",https://www.yelp.com/biz/tjs-landscaping-and-property-maintenance-methuen?override_cta=Get+pricing+%26+availability,"Established in 1995. New location in Methuen, MA.","Construction or installation, Disease management - shrubs, Earthmoving or regrading, Gardening, Greenscape construction",,4,14,https://www.yelp.com/search?cflt=snowremoval&find_loc=Salem%2C+NH+03079,2026-06-05,,,,,,,,Methuen Area,Monday to Friday: 8:00 AM - 5:00 PM; Saturday - Sunday: Closed,,
snow removal,Salem,NH,Snowsurance,N/A,"Watertown, MA",https://www.yelp.com/biz/snowsurance-watertown?override_cta=Get+pricing+%26+availability,"Snowsurance specializes in snow removal for homes in Greater Boston. With comprehensive coverage for your driveway, sidewalks, walkways, and steps, along with 24/7 service, premier customer support, and storm alerts, we handle winter weather so you don’t have to.",Snow Removal,,3.5,15,https://www.yelp.com/search?cflt=snowremoval&find_loc=Salem%2C+NH+03079,2026-06-05,https://www.yelp.com/biz/snowsurance-watertown,,,,,,,Watertown Area,Open 24 hours,,
snow removal,Salem,NH,Carbone Industries,N/A,"Haverhill, MA",https://www.yelp.com/biz/carbone-industries-haverhill?override_cta=Get+pricing+%26+availability,It is time to start thinking about your Fall yard clean up. Book your appointments in advance to guarantee a spot on our schedule! Don't Wait! Call now!…,"Landscaping, Demolition Services, Snow Removal, Construction or installation, Retaining wall, Walkway or pathway, Gravel, Steps, Brick, Stone, Disease management - shrubs, Earthmoving or regrading, Gardening, Greenscape construction.",,5,4,https://www.yelp.com/search?cflt=snowremoval&find_loc=Salem%2C+NH+03079,2026-06-05,https://www.yelp.com/biz/carbone-industries-haverhill,,,,,,,Haverhill Area,"Mon - Fri: 7:00 AM - 7:00 PM, Sat: 7:00 AM - 2:00 PM, Sun: Closed",,
snow removal,Salem,NH,Linehan Landscaping & Property Maintenance,N/A,"Salem, NH",https://www.yelp.com/biz/linehan-landscaping-and-property-maintenance-salem?override_cta=Get+pricing+%26+availability,"As a full service landscaping & property maintenance company we provide a full range of both construction and maintenance services including but not limited to; Designing & building hardscapes (walkways & patios, walls, entranceways, etc.) Soft-scapes (bed design & planting, etc.) All levels of drainage and methods of turf installation.","Construction or installation, Irrigation construction, Irrigation repair or maintenance, Landscape design, Landscaping building construction",,4,4,https://www.yelp.com/search?cflt=snowremoval&find_loc=Salem%2C+NH+03079,2026-06-05,https://www.yelp.com/biz/linehan-landscaping-and-property-maintenance-salem,,,,,,,Salem,"Mon-Sun: 6:00 AM - 8:00 PM (Fri until 8:00 PM, Sat 8:00 AM - 12:00 PM, Sun Closed)",,
snow removal,Salem,NH,Approved Roofing,,,https://www.angi.com/companylist/us/ct/milford/approved-roofing-reviews-2.htm,"We pride our company on reliability, great communication, integrity, and quality work. We are experts in our trade and will do our best to keep you as educated as we can on your particular task or project. We look forward to earning your business!","Asphalt Shingle Roofing Repair, Roof Sealant Application, Flat, Foam or Single Ply Roofing Repair, +11 more",,5,2,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/ct/milford/approved-roofing.htm,"$3,600 - $16,000",,HIC.0703373,yes,,,Connecticut,,,
snow removal,Salem,NH,Willow Tree Landscape LLC,,,https://www.angi.com/companylist/us/nh/derry/willow-tree-landscape-llc-reviews-1.htm,"Willow Tree Landscaping LLC - Berandais committed to excellence in every aspect of our business. We uphold a standard of integrity bound by fairness, honesty, and personal responsibility. Our distinction is the quality of service we bring to our customers. Accurate knowledge of our trade, combined with ability is what makes us true professionals. Above all, we are watchful of our customers' interests, and make their concerns the basis of our business.","Landscaping, Property Improvement, Snow removal (plowing/snowblowing), Water features",,5,1,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/nh/derry/willow-tree-landscape-llc-reviews-1.htm,$75,6 years,,Yes,,,"Derry, NH",,,
snow removal,Salem,NH,"603 Yard & Tree Service, LLC",,,https://www.angi.com/companylist/us/nh/auburn/603-yard-tree-service-llc-reviews-1.htm,"We take great pride in our experience, expertise, quality, and customer service that we provide to meet the consumer's custom needs. It is our mission to provide excellent workmanship and complete customer satisfaction from start to completion of a project. In order to understand the needs and expectations of our customers, we take great care to work and communicate with every customer in a professional manner. Our reputation is based on service, safety, and quality, regardless of how large or small the job.","Lawn Service, Tree Service",,5,1,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/nh/auburn/603-yard-tree-service-llc-reviews-1.htm,"$1,000 - $12,000",,,Yes,,,,,,
snow removal,Salem,NH,First-Rate Snow Management,Phone number not specified.,Full address not specified.,https://www.angi.com/companylist/us/nh/salem/firstrate-snow-management-reviews-1.htm,Our Snow & Ice prevention Services Keep Properties Safe & Functional So You Can Do Business As Usual. Please give us a call to set up your winter snow removal and get on our schedule.,Commercial Snow Removal,,5,1,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/nh/salem/firstrate-snow-management-reviews-1.htm,Free Estimates,11 years,Contact business for additional licenses.,Yes,,,Service cities not specified; please contact for details.,,,
snow removal,Salem,NH,SPERO BROTHERS CONSTRUCTION LLP,,"Plaistow, NH",https://www.angi.com/companylist/us/nh/plaistow/spero-brothers-construction-llp-reviews-1.htm,"With over 50 years of experience in the Concrete & Masonry industry, SPERO BROTHERS CONSTRUCTION LLP is your industry expert in Plaistow. We pride ourselves on our extreme professionalism and attention to detail. Our customer satisfaction guarantee will assure you we will not leave your property until you are completely satisfied with our work. As a family owned and operated business, you can trust that we will treat your home as we would treat our own.","Excavation, Major Grading or Resloping, Demolition, Tree Stump Removal, Concrete & Masonry",,5,1,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/nh/plaistow/spero-brothers-construction-llp-reviews-1.htm,"$2,500 - $7,350",18,,Yes,,,"Plaistow, NH",,,
snow removal,Salem,NH,AL Tree service,,,https://www.angi.com/companylist/us/ma/lynn/al-tree-service-reviews-10542289.htm,"We specialize in tree services, tree trimming, tree removal, stump grinding, stump removal, and more! We guarantee your satisfaction, and we won’t leave until the job is done right. We pride ourselves on the quality work we provide, while delivering great customer service!","Tree trimming, Tree removal, Stump grinding, Stump removal, Masonry paver work, Driveways, Retaining walls, Stairs, Walkways, Patios.",,5,1,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/ma/lynn/al-tree-service-reviews-10542289.htm,"$1,100 - $6,000",,,Yes,,,,,,
snow removal,Salem,NH,Rick's Tree Service,Not provided,"Salem, NH",https://www.angi.com/companylist/us/nh/salem/ricks-tree-service-reviews-1.htm,"Rick's Tree Service is dedicated to providing our customers with the best quality and craftsmanship. We are here to build relationships with our customers and communities, and to provide our employees with a great place to work. Rick's Tree Service is a leader in providing our customers with the highest quality products and craftsmanship in an honest, efficient, and professional way. Our pledge is to create successful relationships with our customers, employees and community by building trust, treating every project with the utmost integrity and exceeding expectations.","Tree Trimming, Tree Trimming Service, Tree Removal",,5,1,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/nh/salem/ricks-tree-service-reviews-1.htm,"$1,100 - $2,800",8 years,Self-reported; check with contractor for details,Yes,,,"Salem, NH",,,
snow removal,Salem,NH,"New System Services, LLC",[Not provided in the content],[Not provided in the content],https://www.angi.com/companylist/us/nh/atkinson/new-system-services-llc-reviews-1.htm,"New System Services uses great care to preserve your home, flowers, plants and lawn. We use the perfect chemical combination to kill mold, moss, dirt, grime and mildew, leaving your home with a lovely glow. The company is family run, we do all the work ourselves and value integrity, transparency, and honesty.",Powerwashing,,5,1,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/nh/atkinson/new-system-services-llc-reviews-1.htm,$249 - $850,6 years,Contact for more details,Yes,,,"Atkinson, NH",,,
snow removal,Salem,NH,Straight Line Construction,,,https://www.angi.com/companylist/us/ma/dracut/straight-line-construction-reviews-118322916.htm,We're a locally owned and operated company with years of industry experience. We value honesty and integrity in all aspects of our business. We offer a variety of Landscape services that are customizable to each individual project. We pride ourselves on the quality of our work as well as our commitment to outstanding results. We look forward to building lasting relationships with our clients and guarantee your satisfaction!,"Decks and porches, General Construction, Snow Removal",,5,1,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.straightlineconstruction.com,$60,8 years,,,,,,,,https://img.logo.dev/straightlineconstruction.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal,Salem,NH,Dicapi Construction,Not provided,Not provided,https://www.angi.com/companylist/us/ma/lowell/dicapi-construction-reviews-1.htm,"We are a locally owned and operated company that values honesty and integrity and treats your home as if it were our own. We offer a variety of tile, ceramic, brick, and stone services that are customizable to each individual project. We are competitively priced, paying close attention to the details of each and every project. We look forward to building lasting relationships and guarantee your satisfaction!","Deck or Porch - Repair, Brick, Stone or Block Wall - Repair, Poured Concrete Wall - Repair, and 13 more services related to tiling and masonry.",,5,1,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.dicapiconstruction.com,"$350 - $17,000",11 years,,,,,"Lowell, Massachusetts",,,
snow removal,Salem,NH,Handy Holguins,Not provided,"Open Now, Serving Salem, NH and surrounding areas",https://www.angi.com/companylist/us/ma/lowell/handy-holguin-reviews-1.htm,"We pride our company on reliability, great communication, integrity, and quality work. We are experts in our trade and will do our best to keep you as educated as we can on your particular task or project. We look forward to earning your business!","Handyman for Multiple Small Projects, Exterior Surfaces - Powerwashing, Deck or Porch - Repair, Snow Removal, Door or Window Screens - Install or Repair, Holiday Lighting - Add or Remove",,4.5,19,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/ma/lowell/handy-holguin-reviews-1.htm,$150 - $400,12,,Not confirmed,,,"Lowell, MA and surrounding areas",,,
snow removal,Salem,NH,E&D Excavation,,"Serving Salem, NH and surrounding areas",https://www.angi.com/companylist/us/ma/tewksbury/ed-excavation-reviews-1.htm,"At E&D Excavation, we take great pride in our experience, expertise, quality and customer service that we provide to meet the consumer's needs. It is our mission to provide excellent workmanship and complete customer satisfaction from start to completion of a project. In order to understand the needs and expectations of our customers, we take great care to work and communicate with every customer in a professional manner. Our reputation is based on service, safety and quality, regardless of how large or small the job.","Excavation Major Grading or Resloping, Snow Removal, Commercial Snow Removal Service",,4.8,2,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/ma/tewksbury/ed-excavation-reviews-1.htm,,21 years,,,,,,,,
snow removal,Salem,NH,F.B.I. Contracting LLC,,"Serving Salem, NH and surrounding areas",https://www.angi.com/companylist/us/nh/tilton/fbi-contracting-llc-reviews-10036616.htm,"This company offers exterior contracting services, including roofing, siding, windows, and doors. We are an honest exterior contractor that offers high quality products and installations. We do so by partnering with top quality manufacturers, becoming certified/factory trained with the manufacturer, and hiring quality-minded employees. Also, we do not believe that sub-contracting is the best way to complete projects. We do not subcontract any of our projects.","Thermostat Installation, Thermostat Repair, Acoustic Ceiling Tiles Installation, Roofing, Siding, Windows, and Doors.",,4.9,52,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.fbi-contracting.com,"$3,000 - $39,000",26 years,,Yes,,,"Tilton, NH and surrounding areas",,,
snow removal,Salem,NH,Joseph Downey Small Job Specialist,617-230-5350,"Serving Salem, NH and surrounding areas",https://www.angi.com/companylist/us/ma/somerville/joseph-downey-small-job-specialist-reviews-8249700.htm,"Emergency services offered, tailored services for apartments and condos, specializing in home improvements since 1985.","Appliance installation and repair, electrical for home addition or remodel, and various home improvement tasks.",,4.8,171,https://www.angi.com/companylist/us/nh/salem/snow-removal.htm,2026-06-05,https://www.angi.com/companylist/us/ma/somerville/joseph-downey-small-job-specialist-reviews-8249700.htm,"$150 - $4,600",41,Not provided,Yes,,,"Somerville, MA, and surrounding areas",,,
