service;city;state;company_name;phone;address;website;description;services_offered;pricing;google_rating;google_reviews_count;source_url;collected_date;actual_website;cost_range;years_in_business;license_number;insured;bbb_accredited;bbb_rating;service_area;business_hours;email;logo_url
snow removal;Laconia;NH;Dotens Lawn and Landscape;;Meredith, NH;https://www.yelp.com/biz/dotens-lawn-and-landscape-meredith?override_cta=Get+pricing+%26+availability;Dotens Lawn and Landscape specializes in landscaping and snow removal services.;Landscaping, Snow Removal;;1;1;https://www.yelp.com/search?cflt=snowremoval&find_loc=Laconia%2C+NH+03246;05.06.2026;https://www.yelp.com/biz/dotens-lawn-and-landscape-meredith?override_cta=Get+pricing+%26+availability#reviews;;;;;;;Meredith, NH;;;
snow removal;Laconia;NH;M Scott Stump;Not listed;Claremont, NH;https://www.yelp.com/biz/m-scott-stump-claremont?override_cta=Get+pricing+%26+availability;Built by Hand. Backed by Grit. Grounded in Purpose. My name is Mitchell Deveney, and I started M. Scott Stump, LLC with one goal in mind: to build something of real value through honest work.;Tree planting, Tree pruning or trimming, Tree stump removal, Tree removal, Soil backfilling and compaction, among others.;;5;1;https://www.yelp.com/search?cflt=snowremoval&find_loc=Laconia%2C+NH+03246;05.06.2026;https://www.yelp.com/biz/m-scott-stump-claremont;;;;;;;Claremont Area;Mon - Fri: 7:00 AM - 7:00 PM;;
snow removal;Laconia;NH;Vaz tile & pavers;;Serves Laconia, NH;https://www.thumbtack.com/nh/manchester/house-cleaning/vaz-tile-pavers/service/572922545763983395;Vaz Tile & Pavers is a one-person operation focused on detailed, reliable work you can trust. I specialize in custom tile installation and replacement, shower remodels, luxury vinyl plank (LVP), laminate flooring, backsplashes, paver projects, and tile repairs. Every project starts with proper surface preparation and waterproofing, so your new floors, showers, or outdoor spaces look great and last. I keep communication clear and straightforward from start to finish, so you always know what to expect.;Tile Installation and Replacement, Shower Remodels, Luxury Vinyl Plank (LVP), Laminate Flooring, Backsplashes, Paver Projects, Tile Repairs;;5;6;https://www.thumbtack.com/nh/laconia/snow-plow-services;05.06.2026;https://www.thumbtack.com/nh/manchester/house-cleaning/vaz-tile-pavers/service/572922545763983395;;;;;;;Serves Manchester, NH;This pro hasn't listed their business hours.;;
snow removal;Durham;NH;Great Bay Landscaping;;Newmarket, NH;https://www.yelp.com/biz/great-bay-landscaping-newmarket?override_cta=Get+pricing+%26+availability;;;;04.ﬂÌ‚;0;https://www.yelp.com/search?find_loc=7j+Mill+Rd%2C+Durham+03824&cflt=snowremoval;05.06.2026;;;;;;;;;;;
snow removal;Durham;NH;Farris & Son Property Maintenance;;Rochester, NH;https://www.yelp.com/biz/farris-and-son-property-maintenance-rochester?override_cta=Get+pricing+%26+availability;Here at Farris and Son we strive for excellence. If you hire us to do a job we arrive on time and do exactly what we said we're going to.;Lawn care, Snow removal;;1;1;https://www.yelp.com/search?find_loc=7j+Mill+Rd%2C+Durham+03824&cflt=snowremoval;05.06.2026;https://www.yelp.com/biz/farris-and-son-property-maintenance-rochester;;;;;;;Rochester Area;;;
snow removal;Durham;NH;Pulling It All Together;;Barrington, NH;https://www.yelp.com/biz/pulling-it-all-together-barrington-6?override_cta=Get+pricing+%26+availability;"Pulling It All Together, LLC is a family owned and operated offering many professional camper services throughout New England. We have a NH Transport Dealer license, USDOT# 3284059, MC# 1038774. ""You Call, We Haul""";Snow removal, RV towing, Trailer towing;;04.‡Ô;13;https://www.yelp.com/search?find_loc=7j+Mill+Rd%2C+Durham+03824&cflt=snowremoval;05.06.2026;;;;;;;;Serving Barrington Area;Mon - Fri: 7:00 AM - 4:00 PM, Sat: 7:00 AM - 4:00 PM, Sun: Closed;;
snow removal;Durham;NH;Great Cove Landscaping;;Newmarket, NH;https://www.yelp.com/biz/great-cove-landscaping-newmarket?override_cta=Get+pricing+%26+availability;A family-owned landscaping and snow removal business since 2001, providing a range of landscaping needs including maintenance, walkways, patios, outdoor kitchens, and selling materials like mulch, gravel, and loam.;Tree pruning or trimming, tree stump removal, tree removal, construction or installation, greenscape construction, maintenance, walkways, patios, outdoor kitchens, and selling materials like mulch, gravel, and loam.;;03.Ï‡È;2;https://www.yelp.com/search?find_loc=7j+Mill+Rd%2C+Durham+03824&cflt=snowremoval;05.06.2026;https://www.yelp.com/biz/great-cove-landscaping-newmarket;;;;;;;Newmarket Area;Mon - Fri: 8:00 AM - 8:00 PM, Sat: 8:00 AM - 8:00 PM, Sun: Closed;;
snow removal;Durham;NH;Maintained By Mullen;Not provided;Durham, NH;https://www.yelp.com/biz/maintained-by-mullen-durham?override_cta=Get+pricing+%26+availability;Maintained By Mullen offers snow removal and lawn care services.;Snow removal, Lawn care;;0;0;https://www.yelp.com/search?find_loc=7j+Mill+Rd%2C+Durham+03824&cflt=snowremoval;05.06.2026;https://www.yelp.com/biz/maintained-by-mullen-durham;;;;;;;Durham, NH;;Not provided;
snow removal;Durham;NH;The Difference Landscapes;(603) 866-6993;459 Calef Hwy, Lee, NH03861-6351;https://www.bbb.org/us/nh/lee/profile/landscape-contractors/the-difference-landscapes-0051-92018152;This company offers landscaping, hardscape, and irrigation services.;Backyard Design, Edging, Fountains, Hardscape Construction, Irrigation Systems, Landscape Design, Landscape Installation, Landscape Lighting, Lawn Care, Lawn Installation, Mulching, Patios, Perennial Gardens, Planting, Ponds, Property Maintenance, Retaining Walls, Sanding, Seasonal Cleanups, Seasonal Pruning, Shrub Installation, Snow Removal, Stairs, Stonewalls, Tree Installation, Walkways;;04.Ï‡È;20;https://www.bbb.org/us/nh/durham/category/snow-removal-services;05.06.2026;https://thedifferencelandscapes.com/;;21;;;yes;A+;;;;https://img.logo.dev/thedifferencelandscapes.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Durham;NH;Clipper Landscaping, Inc;(603) 502-0016;Cutts Avenue, Portsmouth, NH03801;https://www.bbb.org/us/nh/portsmouth/profile/lawn-maintenance/clipper-landscaping-inc-0051-92044136;Clipper Landscaping, Inc is a lawn maintenance company offering various landscaping services.;Edging, Fall Cleanup, Flower Beds, Landscape Design, Lawn Care, Mulching, Pruning, Scheduled Maintenance, Snow Removal, Spring Cleanup, Walkways, Weed Control;;04.‡‚„;35;https://www.bbb.org/us/nh/durham/category/snow-removal-services;05.06.2026;https://www.clipperlandscaping.com/;;14;;;yes;A+;;;;https://img.logo.dev/clipperlandscaping.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Durham;NH;S & S Paving, LLC;(603) 332-7283;203 Old Dover Rd, Rochester, NH03867-4550;https://www.bbb.org/us/nh/rochester/profile/paving-contractors/s-s-paving-llc-0051-12000760;This company offers paving services.;Asphalt Paving, Driveway Paving, Seal Coating;;04.ÒÂÌÚ;40;https://www.bbb.org/us/nh/durham/category/snow-removal-services;05.06.2026;https://www.sandspaving.net/;;40;;;yes;A+;;;;https://img.logo.dev/sandspaving.net?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Durham;NH;BWP & Sons, LLC;(603) 365-6452;North Hampton, NH03862-2105;https://www.bbb.org/us/nh/north-hampton/profile/excavating-contractors/bwp-sons-llc-0051-92021501;BWP & Sons, LLC offers a variety of landscape construction services including, excavation, leachfield installation, hardscapes, softscapes, retaining walls, patio construction, walkway designs, and more.;Brush Clearing, Demolition, Drainage, Driveway Construction, Excavation, Forestry Mulching, Foundation Drains, Foundation Excavation, Garage Excavation, Grading, Home Addition Excavation, Land Clearing, Leach Field Installation, Parking Lot Construction, Septic Installation, Septic Replacement, Septic System Design, Sewage Line Installation, Stump Removal, Surface Drainage, Tree Clearing, Utility Trenching, Water Line Installation;;04.Ë˛Ì¸;22;https://www.bbb.org/us/nh/durham/category/snow-removal-services;05.06.2026;https://bwpandsons.com/;;27;3811;;yes;A+;;;[Email this Business](https://www.bbb.org/us/nh/north-hampton/profile/excavating-contractors/bwp-sons-llc-0051-92021501/email-this-business?email=primary);https://img.logo.dev/bwpandsons.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Durham;NH;Arborpro Plant Care Experts, LLC;(603) 332-9277;10 Lyons St, Rochester, NH03867-1849;https://www.bbb.org/us/nh/rochester/profile/landscape-contractors/arborpro-plant-care-experts-llc-0051-92032916;This company offers pesticide treatments including lawns and trees.;Aerification, Aquatic Services, Autumn Olive Removal, Bittersweet Removal, Brush Control, Button Removal, Disease Spraying, Hydroseeding, Japanese Knotweed Removal, Lawn Fertilization, Mosquito Spray, Paver Installation, Phragmites Removal, Poison Ivy Removal, Shrub Pruning, Stone Patios, Sumac Removal, Tick Spray, Tree Planting, Tree Trimming, Walkway Construction, Weed Control, Wild Rose Removal;;04.Ï‡È;19;https://www.bbb.org/us/nh/durham/category/snow-removal-services;05.06.2026;https://www.arborproplantcare.com/;;22;S-2538335;;Yes;A+;;;primary email not provided directly;https://img.logo.dev/arborproplantcare.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Durham;NH;K.M.G Services;(603) 944-3413;Raymond, NH03077;https://www.bbb.org/us/nh/raymond/profile/construction/kmg-services-0051-92072190;K.M.G Services offers construction, flooring and snow removal services.;Hardwood flooring, Light construction, Snow plowing, Demolition, Property management, Firewood sales/processing, Excavation, Grading Driveways, Auto repair: Diesel, Diagnostics, Brakes;;04.‡Ô;10;https://www.bbb.org/us/nh/durham/category/snow-removal-services;05.06.2026;https://www.facebook.com/p/KMG-Services-100089498450048/;;3;;;yes;A+;;;;
snow removal;Durham;NH;Archy's Landscaping LLC;(603) 988-5272;Kensington, NH03833-6801;https://www.bbb.org/us/nh/kensington/profile/landscape-contractors/archys-landscaping-llc-0051-92072225;Archy's Landscaping LLC offers lawn care, landscaping, and snow removal services on the seacoast of NH.;Lawn Care, Snow Removal Services, Landscaping, Property Care, Soft Scape Enhancements;;04.Ë˛Î¸;25;https://www.bbb.org/us/nh/durham/category/snow-removal-services;05.06.2026;https://archyslandscapingllc.com/;;5;;;yes;A+;;;primary;https://www.google.com/s2/favicons?domain=archyslandscapingllc.com&sz=128
snow removal;Durham;NH;Accurate Demolition and Debris Removal LLC;(603) 833-5344;67 Dick Dame Lane, Farmington, NH03835;https://www.bbb.org/us/nh/farmington/profile/demolition-contractors/accurate-demolition-and-debris-removal-llc-0051-92071890;Accurate Demolition and Debris Removal LLC offers junk removal, clean up services, snow removal services & more.;Demolition contractor, Tree work, Snow plow services, Handyman services;;04.Ë˛Ì¸;17;https://www.bbb.org/us/nh/durham/category/snow-removal-services;05.06.2026;https://accuratedemolitionnh.com/;;2;;;yes;A+;;;;https://img.logo.dev/accuratedemolitionnh.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Durham;NH;Sebastian Septic Service LLC;(603) 335-5440;P.O. Box 349, Milton, NH03851-0349;https://www.bbb.org/us/nh/milton/profile/septic-tank-cleaning/sebastian-septic-service-llc-0051-92009092;Sebastian Septic Service, LLC offers a variety of services such as septic tank cleaning, tank inspections, snow removal and sanding, portable toilets and more for residential and commercial properties.;Septic tank cleaning, tank inspections, snow removal, sanding, portable toilets;;04.Ï‡È;18;https://www.bbb.org/us/nh/durham/category/snow-removal-services;05.06.2026;https://www.facebook.com/SebastianSepticService/;;25;20;;yes;A+;;;;
snow removal;Londonderry;NH;Driftline Snow Services;;Londonderry, NH;https://www.yelp.com/biz/driftline-snow-services-londonderry?override_cta=Get+pricing+%26+availability;Female-owned, family-run snow removal company serving Southern NH. Reliable snow plowing, ice management, and snow shoveling for homes & businesses. Fast response ‚Ä¢ Free estimates.;Snow removal, ice management, snow plowing, snow shoveling.;;0;0;https://www.yelp.com/search?cflt=snowremoval&find_loc=Londonderry%2C+NH+03053;05.06.2026;https://www.yelp.com/biz/driftline-snow-services-londonderry;;;;;;;Londonderry Area;Open 24 hours;;
snow removal;Londonderry;NH;Snowsurance;;Watertown, NH;https://www.yelp.com/biz/snowsurance-watertown?override_cta=Get+pricing+%26+availability;Snowsurance specializes in snow removal for homes in Greater Boston. With comprehensive coverage for your driveway, sidewalks, walkways, and steps, along with 24/7 service, premier customer support, and storm alerts, we handle winter weather so you don‚Äôt have to.;Snow Removal;;03.Ï‡È;15;https://www.yelp.com/search?cflt=snowremoval&find_loc=Londonderry%2C+NH+03053;05.06.2026;https://www.yelp.com/biz/snowsurance-watertown;;;;;;;Watertown Area;Open 24 hours;;
snow removal;Londonderry;NH;B&C Landscaping;;Hampstead, NH;https://www.yelp.com/biz/b-and-c-landscaping-hampstead?override_cta=Get+pricing+%26+availability;We pride ourselves on creating our customers' visions and transforming their outdoor living space into an oasis. We achieve success by always putting our customers' needs first. We look forward to speaking with you soon.;Landscaping, Landscape Architects or Designers, Snow Removal, Construction or installation, Exterior wall, Retaining wall, Walkway or pathway, Concrete or cinder block, Stamped concrete, Textured concrete, Patio, porch, or terrace, Steps, Gravel, Stone, Earthmoving or regrading, Greenscape construction, Irrigation construction, Irrigation repair or maintenance.;;04.‡‚„;8;https://www.yelp.com/search?cflt=snowremoval&find_loc=Londonderry%2C+NH+03053;05.06.2026;https://www.yelp.com/biz/b-and-c-landscaping-hampstead;;;;;;;Hampstead Area;Mon - Fri: 8:00 AM - 4:00 PM, Sat - Sun: Closed;;
snow removal;Londonderry;NH;Petrillo Junk Removal;;Hudson, NH;https://www.yelp.com/biz/petrillo-junk-removal-hudson-2?override_cta=Get+pricing+%26+availability;At Petrillo Junk Removal, we‚Äôre a family-owned and operated team passionate about making your space cleaner, safer, and stress-free. From single items to entire homes or commercial properties, we handle every project with care, professionalism, and a smile. Whether it‚Äôs a residential cleanout, hoarder home, garage, attic, or full demolition, we bring top-quality services to you.;Junk pickup, Appliances, Construction debris, Furniture, Landscaping waste, Paint, Tires, Christmas tree, Electronics, Garbage, Mattress, Storm debris, Property cleanout, Interior demolition, Partial structure demolition, Total structure demolition;;5;3;https://www.yelp.com/search?cflt=snowremoval&find_loc=Londonderry%2C+NH+03053;05.06.2026;https://www.yelp.com/biz/petrillo-junk-removal-hudson-2;;;;;;;Hudson Area;Mon-Fri: 7:00 AM - 7:00 PM, Sat: 7:00 AM - 4:00 PM, Sun: Closed;;
snow removal;Londonderry;NH;Gaffney Property Services;.;Bedford, NH;https://www.yelp.com/biz/gaffney-property-services-bedford?override_cta=Get+pricing+%26+availability;I provide professional work at reasonable rates! I‚Äôm a young entrepreneur who was a prior college lacrosse player.;Lawn care, Snow Removal, Junk Removal & Hauling, Aeration, Edging, Grass or sod removal, Leaf or debris removal, Mulching, Weeding, Brush or debris removal, Fertilizer application, Laying sod, Mowing or trimming, Seeding or reseeding.;;5;3;https://www.yelp.com/search?cflt=snowremoval&find_loc=Londonderry%2C+NH+03053;05.06.2026;https://www.yelp.com/biz/gaffney-property-services-bedford;;;;;;;Serving Bedford Area;Open 24 hours.;.;
snow removal;Londonderry;NH;SNH Landscaping & Snow Services;;Nashua, NH;https://www.yelp.com/biz/snh-landscaping-and-snow-services-nashua-2?override_cta=Get+pricing+%26+availability;SNH Landscaping LLC provides reliable outdoor property services for residential and commercial customers across Southern New Hampshire. We specialize in mowing, cleanups, mulching, loaming, seeding, brush clearing, tree work, and hardscape installation.;Landscaping, Snow Removal, Tree Services, Lawn Care, Yard Clean Up, Hardscaping, Disease and Insect Management, Gardening.;;4;1;https://www.yelp.com/search?cflt=snowremoval&find_loc=Londonderry%2C+NH+03053;05.06.2026;https://www.yelp.com/biz/snh-landscaping-and-snow-services-nashua-2;;;;;;;Southern New Hampshire - primarily Nashua area;Mon-Fri: 9:00 AM - 10:00 PM, Sat-Sun: 9:00 AM - 10:00 PM;;
snow removal;Londonderry;NH;Grass Gobblers Lawn Care & Landscaping;;Londonderry, NH;https://www.yelp.com/biz/grass-gobblers-lawn-care-and-landscaping-londonderry?override_cta=Get+pricing+%26+availability;Although we like to keep things fun, we are serious when it comes to the health and beauty of your lawn and landscaping. You can rest assured that our highly skilled team will deliver the results you're looking for. Still not sure? We offer a 100% satisfaction guarantee. Backed by nearly a decade of experience, the Grass Gobbler family has become one of the most sought-after lawn care and landscaping providers in the Londonderry area.;Disease management - shrubs, Insect management - shrubs, Lawn care, Shrub planting, Shrub pruning or trimming, Snow removal, Fertilization, and other landscaping services.;;4;12;https://www.yelp.com/search?cflt=snowremoval&find_loc=Londonderry%2C+NH+03053;05.06.2026;https://www.yelp.com/biz/grass-gobblers-lawn-care-and-landscaping-londonderry;;;;;;;Serving Londonderry Area;Mon-Sun: Mon - Fri 8:00 AM - 5:00 PM, Sat 10:00 AM - 3:00 PM, Sun Closed;;
snow removal;Londonderry;NH;Sweeet Landscaping;;Londonderry, NH;https://www.yelp.com/biz/sweeet-landscaping-londonderry-5?override_cta=Get+pricing+%26+availability;Commercial & Residential Fully Insured (Auto, Liability, and Workers comp.) Free Estimates Serving Southern NH & Northern MA. Competitive Pricing and Complete Customer Satisfaction. We have a wide array of Landscaping Services.;Snow removal, Lawn care, Irrigation construction, Irrigation design services, Irrigation repair or maintenance;;5;1;https://www.yelp.com/search?cflt=snowremoval&find_loc=Londonderry%2C+NH+03053;05.06.2026;https://www.yelp.com/biz/sweeet-landscaping-londonderry-5;;;;;;;Southern NH & Northern MA;Mon - Fri: 9:00 AM - 4:00 PM, Sat - Sun: Closed;;
snow removal;Londonderry;NH;RedLeaf Landscaping;;Londonderry, NH;https://www.yelp.com/biz/redleaf-landscaping-londonderry?override_cta=Get+pricing+%26+availability;RedLeaf Landscaping, LLC specializes in reliable, professional residential lawn care and landscape services designed to keep your property looking clean, healthy, and well-maintained all season long. We focus on recurring lawn maintenance, seasonal cleanups, mulch installs, planting, and landscape enhancements that instantly boost curb appeal.;Landscape design, Lawn care, Landscaping building design, Greenscape design;;0;0;https://www.yelp.com/search?cflt=snowremoval&find_loc=Londonderry%2C+NH+03053;05.06.2026;https://www.yelp.com/biz/redleaf-landscaping-londonderry;;;;;;;Londonderry Area;Open 24 hours;;
snow removal;Londonderry;NH;Esteban's Landscaping;.;Manchester, NH;https://www.yelp.com/biz/estebans-landscaping-manchester-24?override_cta=Get+pricing+%26+availability;Esteban's Landscaping provides general landscaping, tree services, and snow services to the Manchester, NH area.;Landscaping, Snow Removal, Tree Services, Construction or installation, Disease management - shrubs, Gardening, Greenscape construction, Insect management - shrubs.;;03.‡‚„;5;https://www.yelp.com/search?cflt=snowremoval&find_loc=Londonderry%2C+NH+03053;05.06.2026;https://www.yelp.com/biz/estebans-landscaping-manchester-24;;;;;;;Manchester, NH;Monday to Friday: 7:00 AM - 5:00 PM, Saturday: 7:00 AM - 5:00 PM, Sunday: Closed;.;
snow removal;Derry;NH;North Point Outdoors;(603) 289-8000;PO Box 925, Derry, NH03038-0925;https://www.bbb.org/us/nh/derry/profile/commercial-landscape-contractors/north-point-outdoors-0051-92022894;North Point Outdoors was the result of a unique merger of driven owners, highly motivated employees, specialized equipment, and loyal customers of Blue Eagle Irrigation Co. & A.O.K. Lawn Care of Derry, NH in 2009. In 2011 they added snow removal services under the trade name New England Show & Ice Management.;Hardscape Installation, Irrigation, Landscape Construction, Landscape Design, Landscape Lighting, Landscape Maintenance, Snow and Ice Management, Softscape Installation, Turf Care;;04.Ï‡È;100;https://www.bbb.org/us/nh/derry/category/snow-removal-services;05.06.2026;https://www.northpointoutdoors.com/;;21;410;;Yes;A+;;;[Email this Business](https://www.bbb.org/us/nh/derry/profile/commercial-landscape-contractors/north-point-outdoors-0051-92022894/email-this-business?email=primary);https://img.logo.dev/northpointoutdoors.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Derry;NH;Kershaw Landscape, Inc.;(603) 434-5958;185 Rockingham Road, Derry, NH03038;https://www.bbb.org/us/nh/derry/profile/landscape-contractors/kershaw-landscape-inc-0051-92009761;Kershaw Landscaping provides a complete list of landscape services, specializing in hardscapes, lawn installation, excavation, parking lot maintenance, and snow and ice management.;Landscape Contractors, Landscape Maintenance, Tree Pruning, Tree Removal, Outdoor Kitchens, Excavating Contractors, Walkway Designs, Hardscaping, Patio Contractor, Property Maintenance, Fertilizer & Mulch, Landscape Lighting, Snow Removal Services, Stump Removal, Retaining Wall Contractors, Granite Installation.;;04.Ï‡È;50;https://www.bbb.org/us/nh/derry/category/snow-removal-services;05.06.2026;https://www.kershawlandscape.com/;;12;514;;yes;A+;;;primary;https://img.logo.dev/kershawlandscape.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Derry;NH;Integrity Outdoor Service LLC;(603) 682-3023;Manchester, NH03109;https://www.bbb.org/us/nh/manchester/profile/landscape-contractors/integrity-outdoor-service-llc-0051-92068809;Integrity Outdoor Service LLC offers services in landscape design and maintenance, irrigation and sprinklers, hardscapes, and winter services such as plowing and shoveling.;Fall Clean-up, Fertilizer Programs, Firepits, Hardscapes, Ice Management, Irrigation, Landscaping, Lawn Care, Lawn Mowing, Outdoor Kitchens, Patios, Property Management, Retaining Walls, Snow Management, Snow Removal, Spring Clean-up, Sprinklers, Walkways;;04.Ï‡È;20;https://www.bbb.org/us/nh/derry/category/snow-removal-services;05.06.2026;https://www.integrityoutdoorservicellc.com/;;2;;;yes;A+;;;;https://img.logo.dev/integrityoutdoorservicellc.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Derry;NH;Nassar Landscape & Irrigation, Inc.;(603) 893-5021;354 No. Broadway, Salem, NH03079;https://www.bbb.org/us/nh/salem/profile/landscape-contractors/nassar-landscape-irrigation-inc-0051-16000435;This company offers landscaping, irrigation, and snow removal services.;Bark Mulch, Fall Cleanup, Hardscaping, Hydroseeding, Irrigation, Irrigation Maintenance, Landscape Design, Landscaping, Lawn Care, Property Maintenance, Snow Removal, Sod Installation, Sprinkler Installation, Winter Cleanup;;04.Ï‡È;5;https://www.bbb.org/us/nh/derry/category/snow-removal-services;05.06.2026;https://www.nassarlandscaping.com/;;41;;;yes;A+;;;;https://img.logo.dev/nassarlandscaping.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Derry;NH;Jason's AAA Landscaping;(603) 759-4591;9 Cheney Dr, Hudson, NH03051-3904;https://www.bbb.org/us/nh/hudson/profile/landscape-contractors/jasons-aaa-landscaping-0051-92021895;Jason's AAA Landscaping offers landscaping design & construction, as well as year-round property maintenance.;Landscaping design & construction, year-round property maintenance, tree services, snow removal services, hardscaping.;;04.Ï‡È;8;https://www.bbb.org/us/nh/derry/category/snow-removal-services;05.06.2026;https://www.jasonsaaalandscaping.com;;20;;;yes;A+;;;primary;https://img.logo.dev/jasonsaaalandscaping.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Derry;NH;Stone Landscaping;(603) 793-0481;Atkinson, NH03811;https://www.bbb.org/us/nh/atkinson/profile/landscape-contractors/stone-landscaping-0051-92071245;Stone Landscaping LLC provides a variety of services including landscape contracting, hardscaping, and snow removal services.;Landscape Contractors, Hardscaping, Snow Removal Services, Ice Management, Landscape Lighting, Landscaping, Lawn Care, Patios, Planting, Snow Removal, Walkways;;04.Ï‡È;6;https://www.bbb.org/us/nh/derry/category/snow-removal-services;05.06.2026;https://www.stonelandscapingnh.com/;;5;;;yes;A+;;;;https://img.logo.dev/stonelandscapingnh.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Derry;NH;Bar-Bel Industries;(603) 340-5996;Danville, NH03819;https://www.bbb.org/us/nh/danville/profile/landscape-contractors/bar-bel-industries-0051-92071804;Bar-Bel Industries offers exterior construction services including high-end patio design and installation, decorative concrete finishes, concrete flooring, site excavation, and drainage solutions.;Hardscapes, Landscapes, Maintenance, Junk Removal, Commercial Snow Plowing, Salting, Residential Salting, Foundation Crack Repair and Sealing, Sump Pump Installation, Concrete Floor Refinishing, French Drain Installation, Concrete, Garage and Basement Floors, Foundations, Monolithic Slabs, Saw Cutting, Decorative Work, Patio restoration, Patio Leveling, Re Jointing, Washing, Sealing;;04.Ï‡È;5;https://www.bbb.org/us/nh/derry/category/snow-removal-services;05.06.2026;https://barbelindustries.com/;;4;;;yes;A+;;;;https://img.logo.dev/barbelindustries.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Derry;NH;Immaculate Power Sweeping, LLC;(603) 598-2608;1401 Mammoth Rd, Pelham, NH03076-2196;https://www.bbb.org/us/nh/pelham/profile/power-sweeper/immaculate-power-sweeping-llc-0051-5006351;Immaculate Power Sweeping does shopping center maintenance, street sweeping, litter control sweeping, landscaping and snowplowing.;Shopping center maintenance, street sweeping, litter control sweeping, landscaping, snowplowing.;;04.Ï‡È;3;https://www.bbb.org/us/nh/derry/category/snow-removal-services;05.06.2026;https://www.immaculatesweeping.com/;;34;;;yes;NR;;;;https://img.logo.dev/immaculatesweeping.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
snow removal;Derry;NH;Driftline Snow Services;;Serving Londonderry and the Surrounding Area;https://www.yelp.com/biz/driftline-snow-services-londonderry?override_cta=Get+pricing+%26+availability;Female-owned, family-run snow removal company serving Southern NH. Reliable snow plowing, ice management, and snow shoveling for homes & businesses. Fast response ‚Ä¢ Free estimates.;Snow plowing, ice management, snow shoveling;;0;0;https://www.yelp.com/search?cflt=snowremoval&find_loc=Derry%2C+NH+03038;05.06.2026;https://www.yelp.com/biz/driftline-snow-services-londonderry;;;;;;;Londonderry Area;Open 24 hours;;
snow removal;Derry;NH;Jr Landscape;;Serving Sandown and the Surrounding Area;https://www.yelp.com/biz/jr-landscape-sandown-2?override_cta=Get+pricing+%26+availability;Thanks for looking into Jr Landscape. Self owned and operated. Fast, safe and affordable. I do this work on the side so I try to be cheaper than local competitors. Yelp removes reviews, as they don‚Äôt like when small businesses get 5 stars! That's what Jr Landscape is, 5 stars and you‚Äôll be happy when you go with me.;Lawn care, Brush or debris removal, Leaf or debris removal, Mulching, Edging, Mowing or trimming, Weeding, Snow removal, Design services, Masonry/concrete removal, Masonry/concrete repair;;0;0;https://www.yelp.com/search?cflt=snowremoval&find_loc=Derry%2C+NH+03038;05.06.2026;https://www.yelp.com/biz/jr-landscape-sandown-2;;;;;;;Sandown Area;Monday - Friday 7:00 AM - 7:30 PM, Saturday - Sunday 6:00 AM - 7:00 PM;;
snow removal;Derry;NH;SNH Landscaping & Snow Services;;Serving Nashua and the Surrounding Area;https://www.yelp.com/biz/snh-landscaping-and-snow-services-nashua-2?override_cta=Get+pricing+%26+availability;SNH Landscaping LLC provides reliable outdoor property services for residential and commercial customers across Southern New Hampshire. We specialize in mowing, cleanups, mulching, loaming, seeding, brush clearing, tree work, and hardscape installation. From routine property maintenance to full outdoor transformations, we deliver quality workmanship.;Landscaping, Snow Removal, Tree Services, Construction or installation, Gardening, Disease management - shrubs, Insect management - shrubs, Mulching, Loaming, Seeding, Brush clearing, Hardscape installation.;;4;1;https://www.yelp.com/search?cflt=snowremoval&find_loc=Derry%2C+NH+03038;05.06.2026;https://www.yelp.com/biz/snh-landscaping-and-snow-services-nashua-2;;;;;;;Southern New Hampshire, specifically the Nashua area;Mon-Sun: 9:00 AM - 10:00 PM;;
snow removal;Derry;NH;Lunch Pail Services;;Serving Amesbury and the Surrounding Area;https://www.yelp.com/biz/lunch-pail-services-amesbury-2?override_cta=Get+pricing+%26+availability;Lunch Pail Services offers flexible property maintenance services for residential and commercial property owners in need of a trusted partner to handle the year-round upkeep. Services include house cleaning, snow removal, interior cleaning, seasonal services, pressure washing, gutter cleaning, landscaping, and lawn care.;House cleaning, snow removal, interior cleaning, seasonal services, pressure washing, gutter cleaning, landscaping, lawn care.;;04.Ï‡È;2;https://www.yelp.com/search?cflt=snowremoval&find_loc=Derry%2C+NH+03038;05.06.2026;https://www.yelp.com/biz/lunch-pail-services-amesbury-2;;;;;;;Amesbury Area;Mon-Fri: 7:00 AM - 6:00 PM, Sat-Sun: 9:00 AM - 4:00 PM;;
